title,year,department,award,film,img_link,film_link
Awards,2005,TV films,"Award for best TV special
","Angry Kid ""Who Do You Think You Are?""",https://www.annecy.org/resources/images/t/20050537.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20050537
Awards,2005,TV films,"Special Distinction for a TV special
",Cheval Soleil,https://www.annecy.org/resources/images/t/20050115.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20050115
Awards,2005,TV films,"The Cristal for a TV production
","Peppa Pig ""Mummy Pig at Work""",https://www.annecy.org/resources/images/t/20050874.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20050874
Awards,2005,TV films,"Special Award for a TV series
","SpongeBob SquarePants ""Fear of a Krabby Patty""",https://www.annecy.org/resources/images/t/20050343.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20050343
Awards,2005,Commissioned Films,"Award for best music video
","Badly Drawn Boy ""Year of the Rat""",https://www.annecy.org/resources/images/t/20051525.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20051525
Awards,2005,Commissioned Films,"Advertising or promotional film Award
","Honda ""Grrr""",https://www.annecy.org/resources/images/t/20050387.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20050387
Awards,2005,Series for Internet,"Net surfers' Award
",Long Distance Relationship,https://www.annecy.org/resources/images/t/20055014.jpg,https://www.annecy.org/about/archives/2005/award-winners/film-index:film-20055014
Awards,2004,Feature films,"The Cristal for best feature
",Oseam,https://www.annecy.org/resources/images/t/20040115.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040115
Awards,2004,Short films,"""Jean-Luc Xiberras"" Award for a first film
",Birthday Boy,https://www.annecy.org/resources/images/t/20041038.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041038
Awards,2004,TV specials,"Award for best TV special
",Bosom Pals “Joan’s Birthday”,https://www.annecy.org/resources/images/t/20040358.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040358
Awards,2004,TV series,"The Annecy Cristal for a TV production
",Creature Comforts “Cats or Dogs?”,https://www.annecy.org/resources/images/t/20040336.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040336
Awards,2004,Short films,"Special Distinction
",Gjennom mine tykke briller,https://www.annecy.org/resources/images/t/20040452.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040452
Awards,2004,Short films,"Fipresci Award
",Hello,https://www.annecy.org/resources/images/t/20040900.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040900
Awards,2004,Short films,"""CANAL J"" Award for a short film
",L'Inventaire fantôme,https://www.annecy.org/resources/images/t/20040590.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040590
Awards,2004,Short films,"Audience Award
",La Révolution des crabes,https://www.annecy.org/resources/images/t/20041187_3.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041187
Awards,2004,Short films,"The Annecy Cristal
",Lorenzo,https://www.annecy.org/resources/images/t/20041427.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041427
Awards,2004,Short films,"Special Jury Award
",Ryan,https://www.annecy.org/resources/images/t/20041060.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041060
Awards,2004,TV series,"Special Award for a TV series
","The Delta State ""Épisode 4""",https://www.annecy.org/resources/images/t/20041402.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041402
Awards,2004,Advertising films,"Advertising or promotional film Award
",Caisse d’Épargne “Les triplés”,https://www.annecy.org/resources/images/t/20040810.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040810
Awards,2004,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
Unicef Award
","Daughter, a Story of Incest",https://www.annecy.org/resources/images/t/20041429.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20041429
Awards,2004,Music video,"Award for best music video
",Deewana,https://www.annecy.org/resources/images/t/20040780.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040780
Awards,2004,Graduation Films,"Award for best school or graduation film
",Allerleirauh,https://www.annecy.org/resources/images/t/20040879.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040879
Awards,2004,Graduation Films,"Special Jury Award for a school or graduation film
",Dahucapra Rupidahu,https://www.annecy.org/resources/images/t/20040533.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040533
Awards,2004,Graduation Films,"The International Labour Organisation Award
",No Limits,https://www.annecy.org/resources/images/t/20040560.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040560
Awards,2004,Graduation Films,"Special Distinction for a school or graduation film
",Poor God,https://www.annecy.org/resources/images/t/20040922.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20040922
Awards,2004,Short films for Internet,"Award for best internet short
",Il branco,https://www.annecy.org/resources/images/t/20045077.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20045077
Awards,2004,Short films for Internet,"Net surfers' Award
",The Meatrix,https://www.annecy.org/resources/images/t/20045083.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20045083
Awards,2004,Series for Internet,"Award for best internet series
",Olaf et Korpatas “Cansone”,https://www.annecy.org/resources/images/t/20045065.jpg,https://www.annecy.org/about/archives/2004/award-winners/film-index:film-20045065
Awards,2003,Feature films,"The Cristal for best feature
",My Life as McDull,https://www.annecy.org/resources/images/t/20030026.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030026
Awards,2003,TV series,"Special Award for a TV series
",Albie “Quick on the Draw”,https://www.annecy.org/resources/images/t/20030632.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030632
Awards,2003,Short films,"The Annecy Cristal
",Atama Yama,https://www.annecy.org/resources/images/t/20030107.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030107
Awards,2003,Short films,"Special Distinction
",Car Craze,https://www.annecy.org/resources/images/t/20030366.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030366
Awards,2003,Short films,"Special Jury Award
Audience Award
Fipresci Award (ex æquo)
",Harvie Krumpet,https://www.annecy.org/resources/images/t/20031308.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20031308
Awards,2003,Short films,"""Jean-Luc Xiberras"" Award for a first film
",How to Cope with Death,https://www.annecy.org/resources/images/t/20030062.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030062
Awards,2003,TV specials,"Award for best TV special
",Le roi de la forêt des Brumes,https://www.annecy.org/resources/images/t/20030243.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030243
Awards,2003,Short films,"""CANAL J"" Award for a short film
",Ligne de vie,https://www.annecy.org/resources/images/t/20030245.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030245
Awards,2003,Short films,"Fipresci Award (ex æquo)
",Oïo,https://www.annecy.org/resources/images/t/20031167.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20031167
Awards,2003,Advertising films,"Unicef Award
",NSPCC “Cartoon”,https://www.annecy.org/resources/images/t/20030136.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030136
Awards,2003,Advertising films,"Advertising or promotional film Award
",Robota,https://www.annecy.org/resources/images/t/20031081.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20031081
Awards,2003,Music video,"Award for best music video
",Super Furry Animals “It’s Not the End of the World”,https://www.annecy.org/resources/images/t/20030612.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030612
Awards,2003,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
",Terrence Higgins Trust “Cavern Club”,https://www.annecy.org/resources/images/t/20030142.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030142
Awards,2003,Graduation Films,"Special Distinction for a school or graduation film
",Le trésor du têtard salé,https://www.annecy.org/resources/images/t/20030184.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030184
Awards,2003,Graduation Films,"Award for best school or graduation film
",Sunday Evening,https://www.annecy.org/resources/images/t/20030193.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030193
Awards,2003,Graduation Films,"Special Distinction for a school or graduation film
",Treevil,https://www.annecy.org/resources/images/t/20030032.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030032
Awards,2003,Graduation Films,"""CANAL J"" Junior Jury Award for a school or graduation film
",Wunderwerk,https://www.annecy.org/resources/images/t/20031224.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20031224
Awards,2003,TV films,"The Cristal for a TV production
",Verte,https://www.annecy.org/resources/images/t/20030244_1.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20030244
Awards,2003,Short films for Internet,"Net surfers' Award
",Seigei Sentai Pinpin : L’attaque du poulpe rouge géant,https://www.annecy.org/resources/images/t/20035063.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20035063
Awards,2003,Short films for Internet,"Award for best internet short film
",Touch Me Now,https://www.annecy.org/resources/images/t/20035008.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20035008
Awards,2003,Series for Internet,"Award for best internet series
",Happy Tree Friends “Eye Candy”,https://www.annecy.org/resources/images/t/20035037.jpg,https://www.annecy.org/about/archives/2003/award-winners/film-index:film-20035037
Awards,2002,Feature films,"Grand Prix for best feature film
",Mari Iyagi,https://www.annecy.org/resources/images/t/20020723.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020723
Awards,2002,Short films,"Grand Prix for best short film
",Barcode,https://www.annecy.org/resources/images/t/20020358.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020358
Awards,2002,Short films,"Audience Award
",Bookashky,https://www.annecy.org/resources/images/t/20021244.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021244
Awards,2002,Short films,"Special Distinction for the boldness of its animation and design for its humour
Fipresci Award
",Flux,https://www.annecy.org/resources/images/t/20020942.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020942
Awards,2002,TV specials,"Grand Prix for best TV animation programme
",Hamilton Mattress,https://www.annecy.org/resources/images/t/20020546.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020546
Awards,2002,Short films,"Special Jury Award
",Home Road Movies,https://www.annecy.org/resources/images/t/20021229.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021229
Awards,2002,Short films,"Special Mention for its artistic qualities
",La funambola,https://www.annecy.org/resources/images/t/20021157.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021157
Awards,2002,Short films,"""CANAL J"" Junior jury Award for a short
",Le papillon,https://www.annecy.org/resources/images/t/20021001.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021001
Awards,2002,Short films,"Special Distinction for the quality of emotion and the skill of the direction
",Looking for Horses,https://www.annecy.org/resources/images/t/20020434.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020434
Awards,2002,Short films,"""Jean-Luc Xiberras "" Award for a first film
",Roof Sex,https://www.annecy.org/resources/images/t/20021056.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021056
Awards,2002,TV series,"Special Award for a TV series
","Samurai Jack ""Episode 7""",https://www.annecy.org/resources/images/t/20020595.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020595
Awards,2002,TV series,"Special Distinction for a TV series
",Timoon and the Narwhal,https://www.annecy.org/resources/images/t/20020783.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020783
Awards,2002,Short films,"Unicef Award
",Tornehekken,https://www.annecy.org/resources/images/t/20020132.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020132
Awards,2002,TV specials,"Award for best TV special
",War Game,https://www.annecy.org/resources/images/t/20020204.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020204
Awards,2002,Advertising films,"Advertising or promotional film Award
",Brahma “Vingança”,https://www.annecy.org/resources/images/t/20020221.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020221
Awards,2002,Animated sequences,"Award for best animated sequence
",British Animation Awards 2002,https://www.annecy.org/resources/images/t/20021255.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20021255
Awards,2002,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
",Tom's Toilet Triumph,https://www.annecy.org/resources/images/t/20020048.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020048
Awards,2002,Pilots,"Award for a pilot or TV special
","Yoko! Jakamoto! Toto! ""The Fly""",https://www.annecy.org/resources/images/t/20020211.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020211
Awards,2002,Graduation Films,"Award for best school or graduation film
",Das Rad,https://www.annecy.org/resources/images/t/20020137.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020137
Awards,2002,Graduation Films,"Special Jury Award
",Histoire de Cesaria,https://www.annecy.org/resources/images/t/20020663.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020663
Awards,2002,Graduation Films,"Special Distinction
",Qui veut du pâté de foie ?,https://www.annecy.org/resources/images/t/20020661.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020661
Awards,2002,Graduation Films,"Fipresci Special Distinction
",Shh,https://www.annecy.org/resources/images/t/20020072.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020072
Awards,2002,Graduation Films,"""CANAL J"" Junior jury Award for a school or graduation film
",The Crossing Guard,https://www.annecy.org/resources/images/t/20020842.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20020842
Awards,2002,Short films for Internet,"Award for best internet short
",Les démons d’Inoshiro,https://www.annecy.org/resources/images/t/20025066.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20025066
Awards,2002,Series for Internet,"Award for best internet series
","Kevina ""Episode 3""",https://www.annecy.org/resources/images/t/20025154.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20025154
Awards,2002,Series for Internet,"Net surfers' Award
",The Amazing Adrenalini Brothers “Ocean of Terror!”,https://www.annecy.org/resources/images/t/20025124.jpg,https://www.annecy.org/about/archives/2002/award-winners/film-index:film-20025124
Awards,2001,Feature films,"Grand Prix for best feature film
",Mutant Aliens,https://www.annecy.org/resources/images/t/20010443.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010443
Awards,2001,Short films,"Grand Prix for best short film
Audience Award
",Father and Daughter,https://www.annecy.org/resources/images/t/20010324.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010324
Awards,2001,Short films,"""Jean-Luc Xiberras"" Award for best first film (ex aequo)
Fipresci Special Distinction
""CANAL J"" Junior jury for short films Award
",Hasta los huesos,https://www.annecy.org/resources/images/t/20010852.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010852
Awards,2001,Short films,"Special Distinction
",Intolerance,https://www.annecy.org/resources/images/t/20011018.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20011018
Awards,2001,Short films,"Mike Gribble Award
",Moya zhizn,https://www.annecy.org/resources/images/t/20010807.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010807
Awards,2001,TV series,"Special Distinction for a TV series
","Pecola ""Detective Pecola""",https://www.annecy.org/resources/images/t/20010999.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010999
Awards,2001,Short films,"""Jean-Luc Xiberras"" Award for best first film (ex aequo)
",Privet is Kislovodska,https://www.annecy.org/resources/images/t/20010843.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010843
Awards,2001,Short films,"Special Distinction
",Strange Invaders,https://www.annecy.org/resources/images/t/20010690.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010690
Awards,2001,TV series,"Special Award for a TV series
","The Big Knights ""Knights in Distress""",https://www.annecy.org/resources/images/t/20010239.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010239
Awards,2001,Short films,"Special Jury Award
Fipresci Award
",The Boy Who Saw the Iceberg,https://www.annecy.org/resources/images/t/20010696.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010696
Awards,2001,TV specials,"Award for a TV special
",The Last Polar Bears,https://www.annecy.org/resources/images/t/20010160.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010160
Awards,2001,Animated sequences,"Award for best animated sequence
",I Walk the Earth,https://www.annecy.org/resources/images/t/20010452.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010452
Awards,2001,Advertising films,"Advertising film Award
","Nestea ""Closed""",https://www.annecy.org/resources/images/t/20010036.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010036
Awards,2001,Pilots,"Grand Prix for best TV animation programme
","Panique au village ""Le gâteau""",https://www.annecy.org/resources/images/t/20010151.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010151
Awards,2001,Pilots,"Award for a pilot series or TV special
",Pinocchio,https://www.annecy.org/resources/images/t/20010919.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010919
Awards,2001,Graduation Films,"Special Jury Award
""CANAL J"" Junior jury for school or graduation film Award
",AP 2000,https://www.annecy.org/resources/images/t/20010597.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010597
Awards,2001,Graduation Films,"Special Distinction
",Comics Trip,https://www.annecy.org/resources/images/t/20010594.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010594
Awards,2001,Graduation Films,"Award for best school or graduation film
",Géraldine,https://www.annecy.org/resources/images/t/20010683.jpg,https://www.annecy.org/about/archives/2001/award-winners/film-index:film-20010683
Awards,2000,Short films,"Special Distinction Award for its humor and sensitivity
",Brother,https://www.annecy.org/resources/images/t/20000050.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000050
Awards,2000,Short films,"Fipresci Special Distinction
",Le Chapeau,https://www.annecy.org/resources/images/t/20000678.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000678
Awards,2000,Short films,"""Jean-Luc Xiberras"" Award for the best first film
",Les oiseaux en cage ne peuvent pas voler,https://www.annecy.org/resources/images/t/20000297.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000297
Awards,2000,TV series,"Special Award for a TV series (episode up to 13 mn)
","Les Shadoks et le Big Blank ""Le Trou à Gégène""",https://www.annecy.org/resources/images/t/20000246.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000246
Awards,2000,Short films,"Fipresci Award
",Média,https://www.annecy.org/resources/images/t/20000185.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000185
Awards,2000,TV series,"Special Award for a TV series (episode up to 13 mn)
",MTV Downtown,https://www.annecy.org/resources/images/t/20000489.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000489
Awards,2000,TV specials,"Special Distinction for special TV
",Robbie the Reindeer “Hooves of Fire”,https://www.annecy.org/resources/images/t/20000043.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000043
Awards,2000,Short films,"Unicef Award
",Run of the Mill,https://www.annecy.org/resources/images/t/20000974.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000974
Awards,2000,Short films,"Special Distinction for the freedom of line and the intense message
",The Man with the Beautiful Eyes,https://www.annecy.org/resources/images/t/20000717.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000717
Awards,2000,Short films,"Grand Prix for best short film
Audience Award
",The Old Man and the Sea,https://www.annecy.org/resources/images/t/20000133.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000133
Awards,2000,Short films,"The children's jury Award for short films
",The Periwig-Maker,https://www.annecy.org/resources/images/t/20000055.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000055
Awards,2000,Short films,"Special jury Award
",Village of Idiots,https://www.annecy.org/resources/images/t/20000680.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000680
Awards,2000,Pilots,"Award for a pilot series or TV special
",Invader Zim,https://www.annecy.org/resources/images/t/20000565.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000565
Awards,2000,Animated sequences,"Award for the besta animated sequence
",Microfilme 6,https://www.annecy.org/resources/images/t/20000759.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000759
Awards,2000,Advertising films,"Award for advertising film
",Not So Clever Trevor at the Carnival,https://www.annecy.org/resources/images/t/20000997.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000997
Awards,2000,"Educational, scientific or industrial films","Award for educational, scientific or industrial film
",Superwhy,https://www.annecy.org/resources/images/t/20000399.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000399
Awards,2000,Graduation Films,"Special Distinction for school and graduation films
",Rien,https://www.annecy.org/resources/images/t/20000972.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000972
Awards,2000,Graduation Films,"Award for best school and graduation films
",The Moment,https://www.annecy.org/resources/images/t/20000025.jpg,https://www.annecy.org/about/archives/2000/award-winners/film-index:film-20000025
Awards,1999,Feature films,"Grand Prix for best animated feature
",Kirikou et la sorcière,https://www.annecy.org/resources/images/t/990749.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990749
Awards,1999,TV specials,"Grand Prix for best TV animation programme
",A Viagem,https://www.annecy.org/resources/images/t/990534.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990534
Awards,1999,Short films,"Special Jury Award
Audience Award
Mike Gribble Award
",Au bout du monde,https://www.annecy.org/resources/images/t/990333_1.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990333
Awards,1999,Short films,"Jean-Luc Xiberras Award for a first film
",Chudovische,https://www.annecy.org/resources/images/t/990600.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990600
Awards,1999,Short films,"Special Distinction for sound
",Feuerhaus,https://www.annecy.org/resources/images/t/990111.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990111
Awards,1999,Short films,"Special Distinction awarded for script, music, quality of animation, or background, etc. (ex aequo)
",Humdrum,https://www.annecy.org/resources/images/t/990345.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990345
Awards,1999,Short films,"Special Distinction awarded for script, music, quality of animation, or background, etc. (ex aequo)
Children's Award for short film
",Jolly Roger,https://www.annecy.org/resources/images/t/990120.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990120
Awards,1999,TV series,"Special Award for best TV series (episode 13-26 mn)
",Kampung Boy,https://www.annecy.org/resources/images/t/990303.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990303
Awards,1999,TV series,"Special Award for best TV series (episode up to 12 mn) (ex aequo)
",Les cailloux de Têtempoire,https://www.annecy.org/resources/images/t/990525.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990525
Awards,1999,TV specials,"Children's Jury Award for TV films
",O kouzelnem zvonu,https://www.annecy.org/resources/images/t/990226.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990226
Awards,1999,TV specials,"Special Award for a TV special (up to 52 mn)
",The Bear,https://www.annecy.org/resources/images/t/990145.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990145
Awards,1999,TV series,"Special Award for best TV series (episode up to 12 mn) (ex aequo)
","The Buddy System, It's a Comic Strip",https://www.annecy.org/resources/images/t/990761.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990761
Awards,1999,Short films,"Special Distinction
",Vares ja hiired,https://www.annecy.org/resources/images/t/990985.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990985
Awards,1999,Short films,"Grand Prix for best animated short film
Fipresci Award
",When the Day Breaks,https://www.annecy.org/resources/images/t/990872.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990872
Awards,1999,Pilots,"Award for a pilot series or TV special
",Capelito “Pajarero”,https://www.annecy.org/resources/images/t/990220.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990220
Awards,1999,Pilots,"Award for a pilot series or TV special
",Capelito “Pintor”,https://www.annecy.org/resources/images/t/980311.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-980311
Awards,1999,Advertising films,"Advertising film Award
","Festival Leader, Valladolid",https://www.annecy.org/resources/images/t/990104.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990104
Awards,1999,"Educational, scientific or industrial films","Educational, scientific or industrial film Award
",Le mal des mers,https://www.annecy.org/resources/images/t/990589.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990589
Awards,1999,Animated sequences,"Award for the best animated sequence
","Multiculti, Sally Nyolo",https://www.annecy.org/resources/images/t/990394.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990394
Awards,1999,"Educational, scientific or industrial films","Unicef Award
","Tic Tac Toc, Mines antipersonnel",https://www.annecy.org/resources/images/t/990949.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990949
Awards,1999,Graduation Films,"Special Jury Distinction (ex aequo)
",Bouf,https://www.annecy.org/resources/images/t/990323.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990323
Awards,1999,Graduation Films,"Award for best graduation film
",Gazoon,https://www.annecy.org/resources/images/t/990521.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990521
Awards,1999,Graduation Films,"Special Jury Distinction (ex aequo)
",Maski,https://www.annecy.org/resources/images/t/990715.jpg,https://www.annecy.org/about/archives/1999/award-winners/film-index:film-990715
Awards,1998,Feature films,"Grand Prix for best animated feature
",I Married A Strange Person!,https://www.annecy.org/resources/images/t/980055.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980055
Awards,1998,TV series,"Grand Prix TV film
",Die Hard (Krepki orechok),https://www.annecy.org/resources/images/t/980027.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980027
Awards,1998,Short films,"Audience Award
",Geri's Game,https://www.annecy.org/resources/images/t/980406.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980406
Awards,1998,Short films,"Special Distinction for sound
",Heavy Stock: the Sound of the Railway,https://www.annecy.org/resources/images/t/980537.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980537
Awards,1998,TV series,"Special Award for best TV series (episode up to 12 mn) (ex aequo)
",Kipper “Pig’s Present”,https://www.annecy.org/resources/images/t/980338.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980338
Awards,1998,TV specials,"Grand Prix for a TV special
",L'Enfant au grelot,https://www.annecy.org/resources/images/t/980188.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980188
Awards,1998,Short films,"Special Jury Award
",L'homme aux bras ballants,https://www.annecy.org/resources/images/t/980122.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980122
Awards,1998,TV series,"Special Award for best TV series (episode up to 12 mn) (ex aequo)
",Les Zinzins de l'espace,https://www.annecy.org/resources/images/t/980323.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980323
Awards,1998,Short films,"Grand Prix for best animated short film
Fipresci Award
",Papillons de nuit,https://www.annecy.org/resources/images/t/980175.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980175
Awards,1998,Short films,"Award for best first film
Special distinction Fipresci
",Sientje,https://www.annecy.org/resources/images/t/980021.jpg,https://www.annecy.org/about/archives/1998/award-winners/film-index:film-980021
